,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
97,-0.029462686144764917,-0.1972589427890208,-0.07906517186179379,-0.0018812769544041801,0.0016077624332447738,-0.11268739458034616,-0.2080458581629228,-0.013483144381492037,-0.02316208333333336,0.0959074218749999,0.06607058823529433,0.027444015444015483,-0.0052664092664092685,0.02316796875000006,-0.01198545454545452,0.08037822349570195,6.053346031273504,1.0533875017203065,-0.00013396434798594597,0.004060735130181471,-0.07014759279598097,-0.0039635905279492714,-0.0014009018714126688,0.3547381208166802,-0.04057038962245333,0.2058706799786195,-0.2793832802083661,0.0041943129177732736,0.20977154321168345,-0.002704328026874925,-0.0010680426034945071,37.53362445414841,386.9444040880508,-3.7720797720797776,-6.2421652421652425,2.1054131054131062,44.52706552706553,100.40455840455841
98,-0.008322930587509624,0.008224492269505886,0.1699113084045608,-0.019876628623374318,-0.005695747819473562,0.5385150684397333,-0.05802419131730169,-0.02776970548979102,-0.01691860842638641,-0.04977503766874814,0.0007260380143406103,0.01015222138801897,-0.00012300347785542537,-0.04171613061731988,0.09101454545454547,0.09537822349570196,-3.7569875197264944,-1.7887854012796942,-0.00015878933184970646,-0.006000076344996953,0.43631402193779295,0.0360803862008188,-0.0015002018068677107,-0.263595677266351,0.2833537517398559,0.02592422494399008,0.09355401352100658,0.4025142212892446,-0.1499584905827057,0.2704672997424494,0.07497106550784992,-171.32692196640625,-804.912923297121,-90.77207977207978,-88.24216524216524,-90.89458689458691,-85.47293447293447,-68.5954415954416
99,-0.013674898136138564,-0.16816809360426355,-0.06859790325016779,-0.004677336998936093,-0.005044772637693679,-0.0849697606274463,-0.2329991180345862,-0.007772841373353237,-0.005262083333333335,-0.01719257812500008,-0.004929411764705739,-0.012555984555984528,-0.00626640926640927,-0.008832031249999941,-0.0437087428021601,-0.06662177650429804,-1.7326960217264942,-1.2088399162796941,-0.00015878933184970646,0.0013691925019204392,-0.0721885420694903,-0.004360790269769441,-0.001155631658128263,-0.06853982515183367,0.10888958632198084,-0.13632718432128105,-0.1168420260829536,-0.00842016624857648,-0.037241727572597035,-0.007718974767354544,-0.0022348168450912497,-39.1663755458516,-48.6258959119491,34.227920227920215,16.757834757834758,14.105413105413106,15.527065527065533,11.4045584045584
100,-0.030781215395144317,-0.21741585742455252,-0.09064918079751774,-0.0061471091930960465,-0.004458035512463675,-0.1201686415512458,-0.2651377506580905,-0.017364157578459428,0.006437916666666654,0.02150742187499988,-0.015929411764705748,-0.004555984555984521,-0.0002664092664092649,-0.0008320312499999483,-0.023985454545454504,-0.02762177650429804,-0.3962705667264941,1.3059152787203059,-0.00015878933184970646,0.004369639529676925,-0.07161037744978982,-0.0040746140138133964,-0.0014143489300808974,0.0037042718055149883,0.1738938649726842,0.13180624306471234,0.16286094421407604,-0.0297401083190278,0.05370817616144094,-0.006545652117934767,-0.002020184653124217,-48.366375545851604,297.8214040880508,5.2279202279202215,0.7578347578347575,12.105413105413106,10.527065527065533,112.40455840455841
101,-0.02331917734083004,-0.1995252525070717,-0.08398483048623588,-0.0048351696029762655,-0.004352400442054011,-0.1113028686832556,-0.24936697892601145,-0.015242381559108956,0.014037916666666678,-0.047792578125000124,0.006070588235294272,-0.02055598455598454,-0.00726640926640927,0.0001679687500000665,-0.0019854545454545125,-0.029621776504298036,-1.3090071037264943,-1.544368793279694,-0.00015878933184970646,-0.00017725811713793956,-0.06497612134062115,-0.0034754022255611,-0.0013170180735832266,0.00428950250551606,0.10350290814153863,-0.07419428953896746,0.08860351847150218,-0.02832449082135527,-0.09414453709687316,-0.00011684983604844448,8.55104431788851e-05,-36.6663755458516,-217.68179591194905,17.227920227920222,10.75783475783476,3.1054131054131062,-3.472934472934469,66.4045584045584
102,-0.010254701874110112,-0.0909339535112286,-0.0413256758203556,0.010092081966073536,-0.0036823646768767322,-0.07514325925486062,-0.07721857874971594,0.002516257998777877,-0.01116208333333335,-0.002092578125000105,-0.027929411764705647,-0.016555984555984532,-0.002266409266409267,-0.001832031249999949,-0.04698545454545451,-0.03462177650429804,1.3976516552735054,-0.2385694782796939,-0.00015878933184970646,0.00011002327601707627,-0.056495655439908185,-0.002933943600907625,-0.0010611720626025366,0.3266582603231171,0.15080884448606624,-0.19705254174510545,-0.20801364324466934,-0.010306899915246413,0.008578094851635722,-0.003548192196835392,7.00893123009136e-05,31.833624454148392,-392.62629591194917,15.227920227920222,34.757834757834765,-8.894586894586894,43.52706552706553,156.4045584045584
103,-0.019630648867572226,-0.14480698045225293,-0.04477341860819073,0.00122046469928675,0.0027928222821828703,-0.05675252607875585,-0.08752277268165268,-0.005937392937992694,0.011337916666666642,0.08110742187499986,0.07207058823529422,0.018444015444015468,0.004733590733590733,-0.005832031249999953,0.005014545454545494,0.022378223495701968,2.222085724273505,-0.16364997327969388,-0.00015878933184970646,0.002024199984039228,-0.06872952884337402,-0.0031739385230332828,-0.0012937928074353356,0.17457290120391195,0.1605325101619981,0.21693704605623707,-0.12385522740308574,0.02545417853020384,0.20412711252345767,-0.0051388622744498545,-0.0017187943465103116,33.03362445414841,895.1224040880506,-6.772079772079778,1.7578347578347575,10.105413105413106,40.52706552706553,-68.5954415954416
104,-0.0006387861672061956,-0.07188793993806739,-0.033706334846321566,0.016643688516079173,0.006534347106471652,-0.04366335615649748,-0.13879599842886173,0.009364709570355395,0.005337916666666664,-0.03559257812500008,-0.07392941176470569,-0.01355598455598453,-0.0042664092664092676,-0.008832031249999941,-0.036985454545454516,-0.02762177650429804,0.6289773922735051,-14.473653509301691,-0.00015878933184970646,6.802366896124963e-05,-0.056626931430367226,-0.002493594564319564,-0.0015002018068677107,-0.032378957403175285,-0.011805149135530322,0.010814949711890664,0.04982464058371353,-0.050917151259775,-0.10855721669824966,-0.00480148147758911,-0.002001417381910015,-39.7663755458516,-287.16829591194914,3.2279202279202224,26.757834757834765,-20.89458689458689,5.527065527065531,13.4045584045584
105,0.12514289308572363,0.4840752667311727,0.366778417884901,-0.007732525651092527,-0.009325549191754564,0.3735357904393115,0.7624631617519928,0.018315909240821483,-0.03126537649387032,0.017437227268862675,0.12673933817091423,0.01701676597779034,0.017839776845939844,-0.010128824037029452,0.10007096993875814,0.07037822349570194,-3.7569875197264944,-1.7887854012796942,-0.00015878933184970646,-0.0021971480442207324,0.036604184907295965,-0.004360790269769441,-0.0015002018068677107,-0.263595677266351,-0.09790616690818726,-0.08826519087921791,0.034148072926947284,0.18047747037874906,0.3806537543025187,-0.005217411290181311,-0.0016094259757979414,66.15825052893535,-186.09399591194915,16.227920227920222,34.757834757834765,13.105413105413106,106.52706552706553,-67.5954415954416
106,-0.024646222771140768,-0.1841384123357652,-0.07689388203339644,0.0002152998481809504,-0.0017319726023614073,-0.08596097373934433,-0.17019020033837345,-0.012474540427802008,0.01513791666666667,0.019807421874999898,-0.009929411764705742,0.0004440154440154692,-0.0002664092664092649,0.004167968750000056,0.028014545454545514,0.03937822349570196,-1.1009450227264943,0.6942922547203059,-0.00015878933184970646,0.00013205413366022822,-0.06724740753380305,-0.003786330093376375,-0.0011960758311302052,0.1094198854284685,-0.1046230725761076,0.08111985515440934,0.090666224742129,-0.038414194479455335,-0.05314997993843338,-0.004948049210635051,-0.0008493540667315028,31.93362445414841,703.1174040880509,19.227920227920226,17.757834757834758,4.105413105413107,44.52706552706553,-4.595441595441599
107,0.08269428524890658,0.2305887735269152,0.5220362647599501,-0.038930970265583946,-0.005695747819473562,0.8741177006660499,0.9746065291851058,-0.05596446209831951,0.0637431192968233,-0.10559797111728882,-0.17075105326870882,-0.006276588808059365,-0.0015696182807199005,-3.0138378027406987e-05,-0.0343059715632828,-0.06662177650429804,-3.7569875197264944,-1.7887854012796942,0.0007536194272743811,-0.0002393779050370269,-0.0747153898269129,-0.004360790269769441,-0.0015002018068677107,-0.005345407127201799,-0.3874078852425489,-0.06320435818792275,0.14759691781143566,0.2866740896161373,0.2693963481420684,-0.007718974767354544,-0.0022348168450912497,-188.90392793170994,141.38649908134914,-90.77207977207978,-88.24216524216524,-90.89458689458691,-86.47293447293447,-68.5954415954416
108,-0.03626721422182167,-0.23743817917251714,-1.4332155188953952,-0.007732525651092527,-0.005695747819473562,-0.13409397816606686,-0.2950102591360621,-0.020148652548911728,0.020727833395413564,1.076815626483277,2.8448718246841915,0.2149459053517257,0.08977854143135272,0.4967085275027574,0.069710464683709,0.46416782289456293,-3.7569875197264944,-1.7887854012796942,-0.00015878933184970646,0.020960707968728537,12.984108139584851,-0.004360790269769441,-0.0015002018068677107,0.2433721284947783,0.1538523901145409,-0.042724730278676834,-0.017832125092854475,-2.2423200938047803,-0.1499584905827057,-0.007718974767354544,-0.0022348168450912497,-93.36163652065821,219.31129028377725,-91.77207977207978,-89.24216524216524,-89.89458689458691,-86.47293447293447,-68.5954415954416
109,-0.019673587646049345,-0.17751825275364574,-0.07819083990576288,-0.004837973900835534,-0.002709219658460739,-0.0979472487390258,-0.19209947625449525,-0.009657931345643859,-0.015062083333333337,0.03470742187499986,0.010070588235294277,-0.021555984555984533,-0.00726640926640927,-0.018832031249999936,-0.030985454545454517,-0.03362177650429804,4.399619332273507,-0.8556935742796941,-0.00015878933184970646,0.002477905011480064,-0.06081072067147277,-0.0035492337042768276,-0.0010673716386049828,0.012050123161346642,0.0017096648797170035,-0.004242691423002153,-0.061148956776023076,-0.030898755977623836,-0.05030692263551967,-0.0057712390101722685,-0.0012068451954672704,-11.46637554585159,-212.63289591194905,22.227920227920226,13.75783475783476,7.105413105413107,29.52706552706553,7.404558404558401
110,0.016019225917905233,-0.007476286508179246,-0.027546234451199025,0.017518115261436547,0.0037583189004649787,0.019113389252161158,-0.08519762020306748,0.013099997816283574,0.01872316245141318,-0.003592578125000106,0.007070588235294274,-0.008555984555984525,-0.002266409266409267,0.0001679687500000665,0.004014545454545493,0.0013782234957019635,-3.7569875197264944,-0.9978964422796941,-0.00015878933184970646,-0.0014647118657660741,-0.04327683790566807,-7.371500778150833e-05,-0.0015002018068677107,-0.1737124457412613,0.03289978374185962,-0.0861445337845101,0.04198635675533018,-0.050917151259775,-0.08396864286926613,-0.005019705157954735,-0.0011233528882795632,-13.326744170058713,155.1757040880509,-26.772079772079774,-16.242165242165242,14.105413105413106,18.52706552706553,38.404558404558394
111,0.22245222887459853,0.6925738981221687,0.7758427334444445,-0.04713466590827165,-0.0012879880186476306,1.4520130309498818,0.7822240403808459,-0.056529019054892826,0.012809559059513639,-0.008159641764834871,-0.005230575988621734,0.01733320621495893,0.019599382189949204,-0.03562380808721346,0.01573543118686245,-0.06662177650429804,-3.7569875197264944,-16.22202574831026,0.00044507540244981036,-0.0018085446598591296,0.02794161500400497,-0.004360790269769441,-0.0015002018068677107,0.07824284456034891,0.0777559463922671,-0.12223514146091467,0.10469262738239332,0.17251280043104622,-0.1499584905827057,-0.0059073805644559935,-0.0022348168450912497,12.862338382936061,-30.879595911949078,8.227920227920222,56.75783475783476,43.10541310541311,22.52706552706553,-68.5954415954416
112,0.0010818102439572044,-0.03187918257914457,0.10013036381115446,0.02560714851493449,0.01960620324896868,0.1439177901832673,0.06081197685031142,0.030625580959914533,0.008337916666666667,-0.018592578125000092,-0.07692941176470569,-0.0035559845559845343,0.0017335907335907302,-0.0038320312499999366,0.06101454545454549,0.09837822349570197,9.848454660273507,-0.9285703472796941,-0.00015878933184970646,-0.000399028245360691,-0.06387612070334524,-0.003586556760943179,-0.0015002018068677107,-0.04445484723189179,-0.0051577274173741534,0.17712593740711974,0.13357051517117224,-0.050917151259775,-0.08006601746711002,-0.007099587960293534,-0.0016154300380302401,-43.46637554585159,1067.150404088051,7.227920227920222,7.757834757834757,-2.8945868945868938,15.527065527065533,111.40455840455841
113,-0.019157668148554227,-0.14999662149955745,-0.05565208783561002,0.00806317772820557,0.014047401852065766,0.006262298095991492,0.02650243542510261,-0.0017430184126745257,0.017037916666666653,-0.007392578125000077,-0.03992941176470567,0.018444015444015468,-0.0012664092664092658,0.019167968750000056,0.0430145454545455,0.13037822349570194,3.199534219273505,0.09542151872030602,-9.960722851775405e-05,0.003326181825904716,-0.05696075882732717,-0.002644509273142821,-0.0011451091868759965,0.054674052589697014,0.07123448755630557,0.213617420830338,-0.08548889076942202,-0.029019773026952606,0.08817235058281947,-0.0024517675708107802,0.0002508314948507519,-46.5663755458516,1313.209404088051,-4.7720797720797785,-19.24216524216524,23.105413105413103,12.527065527065533,40.404558404558394
114,-0.01243389576014593,-0.12161770982300345,-0.056029308658295744,0.0027252239696802056,0.0052795354856036225,-0.06743920882547616,-0.14307843081447738,0.005745877655424846,0.016237916666666657,-0.024092578125000097,-0.048929411764705666,-0.008555984555984525,-0.009266409266409271,-0.0008320312499999483,-0.0649854545454545,-0.03862177650429805,-3.7569875197264944,-1.339145113279694,-0.00015878933184970646,-0.0023834204384119576,-0.06382933646740546,-0.0035577207596418424,-0.0011432820245887779,0.014218658130952732,-0.06484852755663982,0.10149946741079896,0.1133559937190265,-0.017902071398973717,-0.11205761594358966,-0.006023605801529613,-0.0016994371716728509,-36.7663755458516,-183.66149591194915,-5.772079772079778,-6.2421652421652425,22.105413105413103,-27.47293447293447,-4.595441595441599
115,0.007185077849254928,-0.060538074648103214,-0.04010274001364,0.005915200602633048,0.0071808895036666355,0.012852415741653023,-0.08016779235989369,0.006251227994615225,0.034029496942444025,-0.009092578125000113,-0.003929411764705737,-0.016555984555984532,-0.0012664092664092658,-0.0028320312499999357,-0.008985454545454491,-0.009621776504298041,-3.7569875197264944,4.390821084467124,-0.00015878933184970646,-0.001432988945605361,-0.05858876596548241,-0.002867584356674025,-0.0015002018068677107,-0.1368035482208795,0.11546566623075252,0.06224291709703041,0.0003196900886639722,0.004331467524755376,-0.09795849058582573,-0.004135280575925547,-0.0019361756624721664,25.318325713979156,-108.40179591194908,35.227920227920215,6.7578347578347575,-10.894586894586894,14.527065527065533,132.4045584045584
116,0.015707998791346413,-0.07667133176740483,-0.01744992438362565,0.027772157284209564,0.033614864109263856,0.09266822167901448,-0.07276006548772747,0.0059938726253717725,0.01353791666666665,0.03310742187499988,0.010070588235294277,-0.0035559845559845343,0.0017335907335907302,-0.013832031249999932,-0.021985454545454503,0.003378223495701965,-3.7569875197264944,-0.849641900279694,-0.00015878933184970646,-0.002447958363799827,-0.04024598626378355,0.0004804180958386145,-0.0015002018068677107,-0.09916366947829476,0.15101172275650254,0.13939808162481235,0.08324048216787149,0.020732732551224226,-0.13253221713040866,-0.0038460080748681,-0.0020411685104669273,-15.766375545851602,6.8283040880509125,10.227920227920222,-5.2421652421652425,1.1054131054131062,-31.47293447293447,52.4045584045584
117,0.0006273726727652197,0.013183421449083466,-0.038716177853597177,0.01874927187816754,0.007035124454637106,-0.04040063447272317,0.02963361550781257,0.02783114543088625,-0.025562083333333343,0.009907421874999878,-0.027929411764705647,0.0004440154440154692,0.004733590733590733,0.009167968750000048,0.05401454545454548,0.03037822349570195,1.4513458132735049,-0.6175204352796941,0.00035921118615081163,-0.0008105490966461753,-0.0466138617253848,-0.0003462862552654263,-0.0009822012888671926,0.24956051866930115,0.03824261643528422,0.08416179464493921,0.008157973917046406,-0.050917151259775,-0.06471258894489589,-0.0021504691988489767,-0.0005513151615895663,60.93362445414843,-338.0006959119491,16.227920227920222,33.757834757834765,46.10541310541311,55.52706552706553,-68.5954415954416
118,0.0016003868293609155,-0.035586095578473836,-0.06087032297107604,0.011048142982267159,0.0052357934266186856,-0.07564071824865977,-0.17020735586988767,0.017693920345594586,-0.008362083333333353,-0.032692578125000094,-0.038929411764705664,-0.009555984555984526,-0.0012664092664092658,-0.0038320312499999366,-0.05898545454545453,-0.05362177650429805,-3.7569875197264944,-1.0482275142796942,-0.00015878933184970646,0.002311050633638326,-0.05531856840281079,-0.0027339600858124896,-0.0015002018068677107,-0.15733527328468133,-0.25795817211465305,-0.1124933729320999,0.10716787490714598,-0.050917151259775,-0.1499584905827057,-0.006968130067066721,-0.0016091129281847296,-52.301674350304765,-64.8622959119491,8.227920227920222,-4.2421652421652425,5.105413105413107,-1.4729344729344689,22.404558404558397
119,0.028025506986732368,0.017633431578905234,-0.02955636463257147,0.012563451539999411,-0.0024731821617383827,-0.04413910274915495,-0.06654253302266205,0.009103848922542068,0.014837916666666643,-0.007392578125000077,0.0360705882352943,0.002444015444015471,0.002733590733590731,-0.008832031249999941,-0.008985454545454491,-0.0016217765042980392,-3.7569875197264944,12.59104245721391,3.7404507663732825e-05,-0.0021728538727237585,-0.04665967077649109,-0.003183627232688805,-0.0015002018068677107,-0.1525333676440212,0.042892839062602835,-0.12150453931383068,0.013933551474802464,-0.050917151259775,0.03185969132056697,-0.0043836794956260755,-0.0020386230055778106,-46.32294598274223,-158.39699591194915,-5.772079772079778,-3.2421652421652425,-43.894586894586894,2.5270655270655307,176.4045584045584
120,0.11548814776397845,0.2586616288603101,0.28308330801577253,-0.007732525651092527,-0.005695747819473562,0.5599383204599601,0.08913084761802431,-0.020148652548911728,0.04525118816385655,0.02654093059605067,0.040776063374311736,0.0011286489189306914,-0.011070443339240545,-0.02336438728076445,-0.04139186743664816,-0.06662177650429804,-3.7569875197264944,-1.7887854012796942,-0.00015878933184970646,-0.002191275829485584,-0.0747153898269129,-0.004360790269769441,-0.0015002018068677107,-0.3709609832778663,0.0245498194684998,-0.2429471228075887,-0.0401093528156266,-0.050917151259775,0.5000415094952941,-0.007718974767354544,-0.0022348168450912497,-194.27575150818473,625.116154861751,-90.77207977207978,-88.24216524216524,-90.89458689458691,-85.47293447293447,-68.5954415954416
121,-0.009622175784696345,-0.133319411981601,-0.06618425039537026,-0.002266695902873329,-0.0028923426097459543,-0.10975516724851272,-0.17660275508076906,-0.005415596621131207,0.004637916666666657,0.0276074218749999,0.0370705882352943,0.0014440154440154699,0.0017335907335907302,-0.001832031249999949,-0.021985454545454503,-0.03262177650429804,2.0067012412735057,-2.666076501509505,-0.00015878933184970646,0.0005058513663795793,-0.06455952552054434,-0.0038671024215431904,-0.0015002018068677107,-0.08393698027413944,0.02667744030461876,-0.016198221048573828,0.03208536665632045,-0.050917151259775,-0.09556518513612998,-0.005250535526223294,-0.0015295484904823214,53.333624454148385,-497.96649591194915,35.227920227920215,47.75783475783476,12.105413105413106,4.527065527065531,-19.595441595441603
122,-0.00512138088848834,-0.05195522462706259,-0.059256355268774576,0.006386792530725654,0.0041906158168900755,-0.08934019028727898,-0.09447048640878936,0.009946044420785241,3.791666666663751e-05,0.020307421874999898,0.0020705882352942684,-0.00255598455598452,-0.0042664092664092676,-0.00783203124999994,0.019014545454545482,0.02737822349570196,-3.7569875197264944,-4.743050871018032,-0.00015878933184970646,-0.0008752991613962396,-0.058048723160246236,-0.003697911481890653,-0.0015002018068677107,0.11164979101159464,0.01120332753476934,0.05000970173608993,0.01888404652430733,-0.050917151259775,-0.0016695171935741707,-0.004120489918869695,-0.0004355744208488254,41.83362445414839,-306.9487959119491,-16.772079772079778,17.757834757834758,30.105413105413103,32.52706552706553,67.4045584045584
123,0.004117205011134483,0.028830579354085895,0.1730600127084051,-0.006398147955751661,-0.0027405144815434877,0.03186782265248704,0.3570361255842653,0.023157240600579013,0.015528849893250115,0.04124239289429617,0.018822013729009487,0.008548343079624356,-0.0017668770596513507,-0.004491734532348095,0.02301454545454551,0.10937822349570198,10.735766100273505,8.940999151055834,0.00018227478820486386,-0.0009476460959532695,-0.03685727250085561,0.003142620371431105,-0.0015002018068677107,0.4121533242710136,-0.17462759460642166,-0.02566230384201908,-0.012469088789224243,-0.050917151259775,0.0563907158135482,-0.003285141206645131,-0.001211624484927539,23.095163380262733,-7.510895911949094,8.227920227920222,-29.242165242165235,31.105413105413103,20.52706552706553,-68.5954415954416
124,0.00307108790506435,-0.01945962981785437,-0.0206726783340024,0.01625307421781708,0.008052337616025858,-0.07357770839693398,-0.17704988829439694,0.01684462140127915,-0.01066208333333335,-0.02089257812500012,-0.020929411764705752,-0.014555984555984532,-0.0042664092664092676,-0.009832031249999929,-0.035874044496710056,-0.06662177650429804,-3.7569875197264944,6.18470691973435,-0.00015878933184970646,-0.0024521474479336732,-0.051446893189937816,-0.003451864619887601,-0.0015002018068677107,-0.263595677266351,-0.33691720593847363,-0.195645410954311,-0.021132455125857413,0.016343346831481118,-0.1499584905827057,-0.007355404507401807,-0.0020530317151148817,-51.52046545454168,-335.69209591194914,-9.772079772079778,-5.2421652421652425,8.105413105413106,-41.47293447293447,-68.5954415954416
125,-0.00856889391581801,-0.14221948634032022,-0.0379961028611124,-0.0009721730816596321,0.0042410557727433,-0.0723444355084916,-0.08764288843923854,-0.0013061446493607546,0.007337916666666638,-0.015792578125000126,0.0020705882352942684,-0.006555984555984522,0.02173359073359073,-0.009832031249999929,-0.0009854545454545118,0.05037822349570195,0.5533573082735055,-0.39500004427969415,-0.00015878933184970646,-0.002547181799518692,-0.06656637934961372,-0.003446105420276675,-0.0015002018068677107,0.04237054998648435,0.08724143446499394,0.02960976109497321,-0.22699054093443904,-0.0201504790495638,-0.052214129682795936,-0.002563478342940774,-0.0004886003142414244,40.2336244541484,-350.4853959119492,35.227920227920215,53.75783475783476,18.105413105413106,13.527065527065533,-22.595441595441603
126,0.0574090338871042,-0.011174941653606413,0.06616544022015404,0.007342961771534732,-0.005695747819473562,0.19238105965541571,0.029558575962273792,-0.014097477919465438,-0.01338214373066748,-0.012143692423245828,-0.019531522080003572,-0.007872868908117689,0.012532934874351365,-0.01286630207201261,-0.07532064510920254,-0.06662177650429804,-3.7569875197264944,-16.374239709361667,-0.00015878933184970646,-0.0020970476599979915,-0.02872446698273742,-0.004360790269769441,-0.0015002018068677107,-0.177955043053792,0.05741275513193609,-0.052593754495881335,-0.12344268614895992,0.06103443724249427,0.006668015407559317,-0.006206115463269824,-0.0019322449842743056,46.091994062092404,-120.56269591194905,-5.772079772079778,31.757834757834765,55.10541310541311,-21.47293447293447,-68.5954415954416
127,-0.03003737971935767,-0.2118141523333435,-0.08774679859232584,-0.005074291707242903,-0.002559160182829743,-0.10878778364626654,-0.25036284433278105,-0.016498396517321122,-0.00016208333333334046,0.027207421874999888,0.06607058823529433,-0.0005559845559845317,0.0007335907335907291,0.010167968750000063,0.0470145454545455,0.03437822349570195,0.4464593062735061,0.4341885517203064,-0.00015878933184970646,0.0038448804668849024,-0.06831058702742017,-0.003943434698875177,-0.0013717847081310141,0.32250728424629765,0.2329949804687571,0.16298917210035413,-0.19109945182552748,-0.003402824727197191,0.15731423674958514,-0.00017447021657360836,0.00022116016824807623,46.333624454148385,440.2194040880509,10.227920227920222,-4.2421652421652425,18.105413105413106,33.52706552706553,-24.595441595441603
128,-0.021952238099050673,-0.23743817917251714,-0.0979495370869564,-0.007732525651092527,-0.005695747819473562,-0.13409397816606686,-0.4148979858913182,-0.020148652548911728,-0.026647091828187013,0.07947668307032334,0.0495997229191536,0.00792209723453524,-0.011524245465326167,0.0074776822061818245,-0.03172808927002036,-0.06662177650429804,-3.7569875197264944,-1.7887854012796942,-0.00015878933184970646,-0.00374517438421264,-0.0747153898269129,-0.004360790269769441,-0.0015002018068677107,-0.12283530139287091,-0.204714516426574,-0.16485807228545413,-0.07352519439978546,-0.005489552147413285,0.778612937966437,-0.007718974767354544,-0.0022348168450912497,-68.38780538577144,476.2656913963422,-90.77207977207978,-88.24216524216524,-90.89458689458691,-85.47293447293447,-68.5954415954416
129,0.16249696697060326,0.3283969994683472,0.4051710903213147,-0.007732525651092527,-0.005695747819473562,0.9700923077234543,0.5583790416215411,-0.020065813178990838,-0.0013787729128141232,-0.08374335363678113,-0.11171016122296686,-0.023408676364563237,0.012354699761247888,-0.05695310739273898,-0.09135977519939811,-0.06662177650429804,-3.7569875197264944,-10.97401144323876,0.006334717161656787,-0.0032562515423486212,0.04736253225100917,-0.004360790269769441,-0.0015002018068677107,-0.263595677266351,-0.204714516426574,-0.16485807228545413,-0.057848626743019216,-0.17735266584234644,-0.1499584905827057,-0.007718974767354544,-0.0022348168450912497,-119.10459658996567,778.5287268770467,-90.77207977207978,55.75783475783476,-89.89458689458691,-85.47293447293447,-68.5954415954416
130,-0.02043340559636649,-0.19090196191283207,-0.08614328078019555,-0.004262161942936514,-0.003980308868918567,-0.11740903103317518,-0.22701131209091666,-0.012181294149403108,0.050037916666666654,-0.015392578125000084,-0.03392941176470565,-0.01855598455598453,0.003733590733590725,-0.01783203124999994,-0.05898545454545453,-0.050621776504298034,-3.7569875197264944,-1.348896253279694,-0.00015878933184970646,0.0004551864076713496,-0.06905575748364963,-0.0035710741288489827,-0.0013247093311076089,-0.1269982457392338,0.013717383171719812,0.11576958692137285,0.20246490461011546,-0.050917151259775,-0.1301111623383118,-0.005130460749893043,-0.0017083394178109446,-53.966375545851605,-499.9774959119492,8.227920227920222,33.757834757834765,9.105413105413106,-26.47293447293447,17.4045584045584
131,0.1944942070979753,0.16885623707113767,0.25225350859832274,0.044368358721466945,0.03319646122018866,1.2292055142197198,0.420725781473075,-0.04345365977511052,-0.04369084128048426,0.09223387002898492,0.060574483250456446,0.03985786069361192,0.03480887329978686,0.013395760655902193,0.008014545454545495,0.07637822349570197,-3.7569875197264944,-1.7887854012796942,-0.00015878933184970646,-0.0008368435391842723,0.000411513726386592,0.0037610371413980717,-0.0015002018068677107,-0.263595677266351,-0.011221409643119979,-0.3154519660452499,0.008983056425297141,0.13690010762347374,0.2162386924719421,-0.006196132127760635,0.0013184826472945376,33.22260231297713,453.99140408805084,64.22792022792022,-0.2421652421652425,-20.89458689458689,60.52706552706553,-68.5954415954416
132,0.017453821670954342,-0.09051405377497056,-0.049171708827074535,0.007224312149907018,0.002982125874301995,-0.062344773259206336,-0.015491858409119819,0.002386558718693907,-0.022562083333333344,0.0369074218749999,0.0390705882352943,0.007444015444015475,-0.002266409266409267,0.004167968750000056,0.014014545454545474,0.006378223495701954,11.021337600273505,-0.3309266312796939,-0.00015878933184970646,0.0033617556208652664,-0.04945414493822595,0.0010004091850238346,-0.0009549950826514453,0.22507343907873245,0.17501861318625894,0.011722002238404005,-0.22699054093443904,-0.017296069933105312,0.007617266983597302,0.00045912609588943606,0.0005820845633594545,117.4336244541484,75.23610408805087,11.227920227920222,39.75783475783476,15.105413105413106,60.52706552706553,115.40455840455841
133,-0.02006318358463334,-0.1760551599971138,-0.07521609148969419,-0.004033248123796096,-0.0026265968607033954,-0.10928546059314057,-0.20668932915616087,-0.009469093637509696,0.009437916666666657,0.016107421874999892,0.007070588235294274,-0.02055598455598454,-0.002266409266409267,-0.02883203124999993,-0.04098545454545452,-0.036621776504298036,-1.6156598967264943,9.926551022529898,-0.00015878933184970646,-0.00035718960694576535,-0.06781659032666848,-0.004034862734324822,-0.0015002018068677107,-0.06371790829777052,-0.016862614591417233,-0.006316186665143736,0.2276299211117656,0.009379442797479595,-0.08189566335798319,-0.006415264625576067,-0.0017459255419243205,-28.766375545851602,-308.2086959119491,18.227920227920226,6.7578347578347575,2.1054131054131062,0.5270655270655311,-68.5954415954416
134,0.03828389853630565,0.07993233875576973,0.15594747282897076,0.01034065191072316,0.004086816029864181,0.1229976553000686,0.1733562747284797,0.020665937348083432,0.030208599779136674,-0.07394209638439009,-0.043364116519652336,-0.002088647230783897,0.006405746795392985,-0.01198658285555189,0.07901454545454548,0.12837822349570194,-3.7569875197264944,-1.7887854012796942,0.00023961704265228559,-0.001279741996117959,-0.05320144560380534,-0.004360790269769441,-0.0015002018068677107,-0.15082982225738387,0.035722615647551616,-0.02444829270612994,0.07416457457711248,0.11797238891641777,0.1750415093782942,-0.0041333173968366175,-0.0002427849725812896,-14.640927843797323,267.26740408805074,-11.772079772079778,-23.242165242165235,-32.894586894586894,2.5270655270655307,-68.5954415954416
